format,phi_distance,timestamp
fp32,0.000003244124390,1777538736
fp16,0.996758508914100,1777538736
bf16,0.007719811910745,1777538736
gf16,0.000000000000000,1777538736
gf24,0.000000000000000,1777538736
gf20,0.000000000000000,1777538736
gf12,0.000000000000000,1777538736
gf8,0.000000000000000,1777538736
gf6a,0.000000000000000,1777538736
gf4a,0.000000000000000,1777538736
gf32,0.000000000000000,1777538736
gf64,0.000000000000000,1777538736
